Year,Project,Trip Number,ADFG Number,Vessel Name,Trip Comments,Effort Number,Groundfish Stat Area,Station Number,Start Latitude Decimal Degrees,Start Longitude Decimal Degrees,End Latitude Decimal Degrees,End Longitude Decimal Degrees,Time Second Anchor Overboard,Time First Anchor Onboard,Time Second Anchor Onboard,Soak Time,Haul Back Order,Number of Pots Set,Number of Pots Retrieved,Pot Type,Start Depth Fathoms,End Depth Fathoms,Average Depth Fathoms,Substrate Type,Effort Comments,Pot Number in Order Set,Pot Number in Order Hauled,Depth Fathoms,Pot Type,Pot Lost or Compromised,Subset Comments,Specimen Number,Tag Batch Number,Tag Number,Species Code,Species,Length Type Code,Length Millimeters,Release Condition Code,Release Condition,Discard Status Code,Discard Status,Specimen Comments
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,5,325431,125,54.51915,-132.3111,54.518983,-132.337,5/26/2023 5:41,5/26/2023 12:49,5/26/2023 17:01,7:08,Same,40,40,Multiple,200,202,201,Mixed,Mixed rock/sand substrate. Pot #38 had one escape ring open.,12,12,200,Lg. Slinky,N,,635,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,5,325431,125,54.51915,-132.3111,54.518983,-132.337,5/26/2023 5:41,5/26/2023 12:49,5/26/2023 17:01,7:08,Same,40,40,Multiple,200,202,201,Mixed,Mixed rock/sand substrate. Pot #38 had one escape ring open.,12,12,200,Lg. Slinky,N,,636,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,5,325431,125,54.51915,-132.3111,54.518983,-132.337,5/26/2023 5:41,5/26/2023 12:49,5/26/2023 17:01,7:08,Same,40,40,Multiple,200,202,201,Mixed,Mixed rock/sand substrate. Pot #38 had one escape ring open.,12,12,200,Lg. Slinky,N,,637,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,5,325431,125,54.51915,-132.3111,54.518983,-132.337,5/26/2023 5:41,5/26/2023 12:49,5/26/2023 17:01,7:08,Same,40,40,Multiple,200,202,201,Mixed,Mixed rock/sand substrate. Pot #38 had one escape ring open.,12,12,200,Lg. Slinky,N,,638,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,5,325431,125,54.51915,-132.3111,54.518983,-132.337,5/26/2023 5:41,5/26/2023 12:49,5/26/2023 17:01,7:08,Same,40,40,Multiple,200,202,201,Mixed,Mixed rock/sand substrate. Pot #38 had one escape ring open.,12,12,200,Lg. Slinky,N,,639,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,5,325431,125,54.51915,-132.3111,54.518983,-132.337,5/26/2023 5:41,5/26/2023 12:49,5/26/2023 17:01,7:08,Same,40,40,Multiple,200,202,201,Mixed,Mixed rock/sand substrate. Pot #38 had one escape ring open.,12,12,200,Lg. Slinky,N,,640,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,5,325431,125,54.51915,-132.3111,54.518983,-132.337,5/26/2023 5:41,5/26/2023 12:49,5/26/2023 17:01,7:08,Same,40,40,Multiple,200,202,201,Mixed,Mixed rock/sand substrate. Pot #38 had one escape ring open.,12,12,200,Lg. Slinky,N,,641,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,5,325431,125,54.51915,-132.3111,54.518983,-132.337,5/26/2023 5:41,5/26/2023 12:49,5/26/2023 17:01,7:08,Same,40,40,Multiple,200,202,201,Mixed,Mixed rock/sand substrate. Pot #38 had one escape ring open.,13,13,200,Sm. Slinky,N,,170,31,119644,710,Sablefish,1,550,1,Presumed healthy,5,Tagged and released,
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,5,325431,125,54.51915,-132.3111,54.518983,-132.337,5/26/2023 5:41,5/26/2023 12:49,5/26/2023 17:01,7:08,Same,40,40,Multiple,200,202,201,Mixed,Mixed rock/sand substrate. Pot #38 had one escape ring open.,13,13,200,Sm. Slinky,N,,171,31,119645,710,Sablefish,1,590,1,Presumed healthy,5,Tagged and released,
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,5,325431,125,54.51915,-132.3111,54.518983,-132.337,5/26/2023 5:41,5/26/2023 12:49,5/26/2023 17:01,7:08,Same,40,40,Multiple,200,202,201,Mixed,Mixed rock/sand substrate. Pot #38 had one escape ring open.,13,13,200,Sm. Slinky,N,,172,31,119646,710,Sablefish,1,560,1,Presumed healthy,5,Tagged and released,
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,5,325431,125,54.51915,-132.3111,54.518983,-132.337,5/26/2023 5:41,5/26/2023 12:49,5/26/2023 17:01,7:08,Same,40,40,Multiple,200,202,201,Mixed,Mixed rock/sand substrate. Pot #38 had one escape ring open.,13,13,200,Sm. Slinky,N,,173,31,119647,710,Sablefish,1,590,1,Presumed healthy,5,Tagged and released,
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,5,325431,125,54.51915,-132.3111,54.518983,-132.337,5/26/2023 5:41,5/26/2023 12:49,5/26/2023 17:01,7:08,Same,40,40,Multiple,200,202,201,Mixed,Mixed rock/sand substrate. Pot #38 had one escape ring open.,13,13,200,Sm. Slinky,N,,174,31,119648,710,Sablefish,1,650,1,Presumed healthy,5,Tagged and released,
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,5,325431,125,54.51915,-132.3111,54.518983,-132.337,5/26/2023 5:41,5/26/2023 12:49,5/26/2023 17:01,7:08,Same,40,40,Multiple,200,202,201,Mixed,Mixed rock/sand substrate. Pot #38 had one escape ring open.,13,13,200,Sm. Slinky,N,,175,31,119649,710,Sablefish,1,590,1,Presumed healthy,5,Tagged and released,
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,5,325431,125,54.51915,-132.3111,54.518983,-132.337,5/26/2023 5:41,5/26/2023 12:49,5/26/2023 17:01,7:08,Same,40,40,Multiple,200,202,201,Mixed,Mixed rock/sand substrate. Pot #38 had one escape ring open.,13,13,200,Sm. Slinky,N,,176,31,119650,710,Sablefish,1,620,1,Presumed healthy,5,Tagged and released,
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,5,325431,125,54.51915,-132.3111,54.518983,-132.337,5/26/2023 5:41,5/26/2023 12:49,5/26/2023 17:01,7:08,Same,40,40,Multiple,200,202,201,Mixed,Mixed rock/sand substrate. Pot #38 had one escape ring open.,13,13,200,Sm. Slinky,N,,177,31,119651,710,Sablefish,1,610,1,Presumed healthy,5,Tagged and released,
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,5,325431,125,54.51915,-132.3111,54.518983,-132.337,5/26/2023 5:41,5/26/2023 12:49,5/26/2023 17:01,7:08,Same,40,40,Multiple,200,202,201,Mixed,Mixed rock/sand substrate. Pot #38 had one escape ring open.,13,13,200,Sm. Slinky,N,,178,31,119652,710,Sablefish,1,560,1,Presumed healthy,5,Tagged and released,
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,5,325431,125,54.51915,-132.3111,54.518983,-132.337,5/26/2023 5:41,5/26/2023 12:49,5/26/2023 17:01,7:08,Same,40,40,Multiple,200,202,201,Mixed,Mixed rock/sand substrate. Pot #38 had one escape ring open.,13,13,200,Sm. Slinky,N,,179,31,119653,710,Sablefish,1,600,1,Presumed healthy,5,Tagged and released,
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,5,325431,125,54.51915,-132.3111,54.518983,-132.337,5/26/2023 5:41,5/26/2023 12:49,5/26/2023 17:01,7:08,Same,40,40,Multiple,200,202,201,Mixed,Mixed rock/sand substrate. Pot #38 had one escape ring open.,13,13,200,Sm. Slinky,N,,180,31,119654,710,Sablefish,1,570,1,Presumed healthy,5,Tagged and released,
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,5,325431,125,54.51915,-132.3111,54.518983,-132.337,5/26/2023 5:41,5/26/2023 12:49,5/26/2023 17:01,7:08,Same,40,40,Multiple,200,202,201,Mixed,Mixed rock/sand substrate. Pot #38 had one escape ring open.,13,13,200,Sm. Slinky,N,,181,31,119655,710,Sablefish,1,550,1,Presumed healthy,5,Tagged and released,
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,5,325431,125,54.51915,-132.3111,54.518983,-132.337,5/26/2023 5:41,5/26/2023 12:49,5/26/2023 17:01,7:08,Same,40,40,Multiple,200,202,201,Mixed,Mixed rock/sand substrate. Pot #38 had one escape ring open.,13,13,200,Sm. Slinky,N,,182,31,119656,710,Sablefish,1,550,1,Presumed healthy,5,Tagged and released,
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,5,325431,125,54.51915,-132.3111,54.518983,-132.337,5/26/2023 5:41,5/26/2023 12:49,5/26/2023 17:01,7:08,Same,40,40,Multiple,200,202,201,Mixed,Mixed rock/sand substrate. Pot #38 had one escape ring open.,14,14,200,Lg. Slinky,N,,183,31,119657,710,Sablefish,1,580,1,Presumed healthy,5,Tagged and released,
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,5,325431,125,54.51915,-132.3111,54.518983,-132.337,5/26/2023 5:41,5/26/2023 12:49,5/26/2023 17:01,7:08,Same,40,40,Multiple,200,202,201,Mixed,Mixed rock/sand substrate. Pot #38 had one escape ring open.,14,14,200,Lg. Slinky,N,,184,31,119658,710,Sablefish,1,620,1,Presumed healthy,5,Tagged and released,
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,5,325431,125,54.51915,-132.3111,54.518983,-132.337,5/26/2023 5:41,5/26/2023 12:49,5/26/2023 17:01,7:08,Same,40,40,Multiple,200,202,201,Mixed,Mixed rock/sand substrate. Pot #38 had one escape ring open.,14,14,200,Lg. Slinky,N,,185,31,119659,710,Sablefish,1,560,1,Presumed healthy,5,Tagged and released,
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,5,325431,125,54.51915,-132.3111,54.518983,-132.337,5/26/2023 5:41,5/26/2023 12:49,5/26/2023 17:01,7:08,Same,40,40,Multiple,200,202,201,Mixed,Mixed rock/sand substrate. Pot #38 had one escape ring open.,14,14,200,Lg. Slinky,N,,186,31,119660,710,Sablefish,1,620,1,Presumed healthy,5,Tagged and released,
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,5,325431,125,54.51915,-132.3111,54.518983,-132.337,5/26/2023 5:41,5/26/2023 12:49,5/26/2023 17:01,7:08,Same,40,40,Multiple,200,202,201,Mixed,Mixed rock/sand substrate. Pot #38 had one escape ring open.,14,14,200,Lg. Slinky,N,,187,31,119661,710,Sablefish,1,560,1,Presumed healthy,5,Tagged and released,
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,5,325431,125,54.51915,-132.3111,54.518983,-132.337,5/26/2023 5:41,5/26/2023 12:49,5/26/2023 17:01,7:08,Same,40,40,Multiple,200,202,201,Mixed,Mixed rock/sand substrate. Pot #38 had one escape ring open.,14,14,200,Lg. Slinky,N,,188,31,119662,710,Sablefish,1,560,1,Presumed healthy,5,Tagged and released,
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,5,325431,125,54.51915,-132.3111,54.518983,-132.337,5/26/2023 5:41,5/26/2023 12:49,5/26/2023 17:01,7:08,Same,40,40,Multiple,200,202,201,Mixed,Mixed rock/sand substrate. Pot #38 had one escape ring open.,14,14,200,Lg. Slinky,N,,189,31,119663,710,Sablefish,1,600,1,Presumed healthy,5,Tagged and released,
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,5,325431,125,54.51915,-132.3111,54.518983,-132.337,5/26/2023 5:41,5/26/2023 12:49,5/26/2023 17:01,7:08,Same,40,40,Multiple,200,202,201,Mixed,Mixed rock/sand substrate. Pot #38 had one escape ring open.,14,14,200,Lg. Slinky,N,,190,31,119664,710,Sablefish,1,600,1,Presumed healthy,5,Tagged and released,
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,5,325431,125,54.51915,-132.3111,54.518983,-132.337,5/26/2023 5:41,5/26/2023 12:49,5/26/2023 17:01,7:08,Same,40,40,Multiple,200,202,201,Mixed,Mixed rock/sand substrate. Pot #38 had one escape ring open.,14,14,200,Lg. Slinky,N,,191,31,119665,710,Sablefish,1,570,1,Presumed healthy,5,Tagged and released,
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,5,325431,125,54.51915,-132.3111,54.518983,-132.337,5/26/2023 5:41,5/26/2023 12:49,5/26/2023 17:01,7:08,Same,40,40,Multiple,200,202,201,Mixed,Mixed rock/sand substrate. Pot #38 had one escape ring open.,14,14,200,Lg. Slinky,N,,192,31,119666,710,Sablefish,1,580,1,Presumed healthy,5,Tagged and released,
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,5,325431,125,54.51915,-132.3111,54.518983,-132.337,5/26/2023 5:41,5/26/2023 12:49,5/26/2023 17:01,7:08,Same,40,40,Multiple,200,202,201,Mixed,Mixed rock/sand substrate. Pot #38 had one escape ring open.,14,14,200,Lg. Slinky,N,,193,31,119667,710,Sablefish,1,580,1,Presumed healthy,5,Tagged and released,
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,5,325431,125,54.51915,-132.3111,54.518983,-132.337,5/26/2023 5:41,5/26/2023 12:49,5/26/2023 17:01,7:08,Same,40,40,Multiple,200,202,201,Mixed,Mixed rock/sand substrate. Pot #38 had one escape ring open.,14,14,200,Lg. Slinky,N,,194,31,119668,710,Sablefish,1,580,1,Presumed healthy,5,Tagged and released,
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,5,325431,125,54.51915,-132.3111,54.518983,-132.337,5/26/2023 5:41,5/26/2023 12:49,5/26/2023 17:01,7:08,Same,40,40,Multiple,200,202,201,Mixed,Mixed rock/sand substrate. Pot #38 had one escape ring open.,14,14,200,Lg. Slinky,N,,195,31,119669,710,Sablefish,1,630,1,Presumed healthy,5,Tagged and released,
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,5,325431,125,54.51915,-132.3111,54.518983,-132.337,5/26/2023 5:41,5/26/2023 12:49,5/26/2023 17:01,7:08,Same,40,40,Multiple,200,202,201,Mixed,Mixed rock/sand substrate. Pot #38 had one escape ring open.,14,14,200,Lg. Slinky,N,,196,31,119670,710,Sablefish,1,570,1,Presumed healthy,5,Tagged and released,
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,5,325431,125,54.51915,-132.3111,54.518983,-132.337,5/26/2023 5:41,5/26/2023 12:49,5/26/2023 17:01,7:08,Same,40,40,Multiple,200,202,201,Mixed,Mixed rock/sand substrate. Pot #38 had one escape ring open.,14,14,200,Lg. Slinky,N,,197,31,119671,710,Sablefish,1,570,1,Presumed healthy,5,Tagged and released,
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,5,325431,125,54.51915,-132.3111,54.518983,-132.337,5/26/2023 5:41,5/26/2023 12:49,5/26/2023 17:01,7:08,Same,40,40,Multiple,200,202,201,Mixed,Mixed rock/sand substrate. Pot #38 had one escape ring open.,14,14,200,Lg. Slinky,N,,655,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,5,325431,125,54.51915,-132.3111,54.518983,-132.337,5/26/2023 5:41,5/26/2023 12:49,5/26/2023 17:01,7:08,Same,40,40,Multiple,200,202,201,Mixed,Mixed rock/sand substrate. Pot #38 had one escape ring open.,14,14,200,Lg. Slinky,N,,656,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,5,325431,125,54.51915,-132.3111,54.518983,-132.337,5/26/2023 5:41,5/26/2023 12:49,5/26/2023 17:01,7:08,Same,40,40,Multiple,200,202,201,Mixed,Mixed rock/sand substrate. Pot #38 had one escape ring open.,14,14,200,Lg. Slinky,N,,657,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,5,325431,125,54.51915,-132.3111,54.518983,-132.337,5/26/2023 5:41,5/26/2023 12:49,5/26/2023 17:01,7:08,Same,40,40,Multiple,200,202,201,Mixed,Mixed rock/sand substrate. Pot #38 had one escape ring open.,14,14,200,Lg. Slinky,N,,658,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,5,325431,125,54.51915,-132.3111,54.518983,-132.337,5/26/2023 5:41,5/26/2023 12:49,5/26/2023 17:01,7:08,Same,40,40,Multiple,200,202,201,Mixed,Mixed rock/sand substrate. Pot #38 had one escape ring open.,14,14,200,Lg. Slinky,N,,659,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,5,325431,125,54.51915,-132.3111,54.518983,-132.337,5/26/2023 5:41,5/26/2023 12:49,5/26/2023 17:01,7:08,Same,40,40,Multiple,200,202,201,Mixed,Mixed rock/sand substrate. Pot #38 had one escape ring open.,14,14,200,Lg. Slinky,N,,660,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,5,325431,125,54.51915,-132.3111,54.518983,-132.337,5/26/2023 5:41,5/26/2023 12:49,5/26/2023 17:01,7:08,Same,40,40,Multiple,200,202,201,Mixed,Mixed rock/sand substrate. Pot #38 had one escape ring open.,14,14,200,Lg. Slinky,N,,661,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,5,325431,125,54.51915,-132.3111,54.518983,-132.337,5/26/2023 5:41,5/26/2023 12:49,5/26/2023 17:01,7:08,Same,40,40,Multiple,200,202,201,Mixed,Mixed rock/sand substrate. Pot #38 had one escape ring open.,14,14,200,Lg. Slinky,N,,662,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,5,325431,125,54.51915,-132.3111,54.518983,-132.337,5/26/2023 5:41,5/26/2023 12:49,5/26/2023 17:01,7:08,Same,40,40,Multiple,200,202,201,Mixed,Mixed rock/sand substrate. Pot #38 had one escape ring open.,14,14,200,Lg. Slinky,N,,663,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,5,325431,125,54.51915,-132.3111,54.518983,-132.337,5/26/2023 5:41,5/26/2023 12:49,5/26/2023 17:01,7:08,Same,40,40,Multiple,200,202,201,Mixed,Mixed rock/sand substrate. Pot #38 had one escape ring open.,14,14,200,Lg. Slinky,N,,664,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,5,325431,125,54.51915,-132.3111,54.518983,-132.337,5/26/2023 5:41,5/26/2023 12:49,5/26/2023 17:01,7:08,Same,40,40,Multiple,200,202,201,Mixed,Mixed rock/sand substrate. Pot #38 had one escape ring open.,15,15,200,Sm. Slinky,N,,198,31,119672,710,Sablefish,1,600,1,Presumed healthy,5,Tagged and released,
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,5,325431,125,54.51915,-132.3111,54.518983,-132.337,5/26/2023 5:41,5/26/2023 12:49,5/26/2023 17:01,7:08,Same,40,40,Multiple,200,202,201,Mixed,Mixed rock/sand substrate. Pot #38 had one escape ring open.,15,15,200,Sm. Slinky,N,,199,31,119673,710,Sablefish,1,640,1,Presumed healthy,5,Tagged and released,
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,5,325431,125,54.51915,-132.3111,54.518983,-132.337,5/26/2023 5:41,5/26/2023 12:49,5/26/2023 17:01,7:08,Same,40,40,Multiple,200,202,201,Mixed,Mixed rock/sand substrate. Pot #38 had one escape ring open.,15,15,200,Sm. Slinky,N,,200,31,119674,710,Sablefish,1,580,1,Presumed healthy,5,Tagged and released,
