year,Source,Sex,age,n,proportion,Age
2018,LL survey,Sex combined,26,4,0.00712,26
2019,LL survey,Sex combined,26,1,0.00214,26
2020,LL survey,Sex combined,26,3,0.00489,26
2021,LL survey,Sex combined,26,3,0.00467,26
2022,LL survey,Sex combined,26,6,0.00929,26
1997,LL survey,Sex combined,26,11,0.02107,26
1998,LL survey,Sex combined,26,11,0.03152,26
1999,LL survey,Sex combined,26,2,0.00733,26
2000,LL survey,Sex combined,26,9,0.02368,26
2001,LL survey,Sex combined,26,4,0.00905,26
2022,Pot fishery,Sex combined,26,3,0.0089,26
2002,LL fishery,Female,27,22,0.01777,27
2003,LL fishery,Female,27,18,0.0177,27
2004,LL fishery,Female,27,16,0.01058,27
2005,LL fishery,Female,27,19,0.01527,27
2006,LL fishery,Female,27,12,0.01124,27
2007,LL fishery,Female,27,17,0.01729,27
2008,LL fishery,Female,27,12,0.01183,27
2009,LL fishery,Female,27,13,0.01244,27
2010,LL fishery,Female,27,13,0.01328,27
2011,LL fishery,Female,27,5,0.00545,27
2012,LL fishery,Female,27,6,0.0065,27
2013,LL fishery,Female,27,10,0.01524,27
2014,LL fishery,Female,27,6,0.00772,27
2015,LL fishery,Female,27,5,0.00664,27
2016,LL fishery,Female,27,8,0.00876,27
2017,LL fishery,Female,27,8,0.00964,27
2018,LL fishery,Female,27,9,0.01111,27
2019,LL fishery,Female,27,8,0.00994,27
2020,LL fishery,Female,27,5,0.00638,27
2021,LL fishery,Female,27,7,0.01406,27
2022,LL fishery,Female,27,16,0.01956,27
2002,LL survey,Female,27,6,0.02041,27
2003,LL survey,Female,27,3,0.00777,27
2004,LL survey,Female,27,7,0.01772,27
2005,LL survey,Female,27,10,0.01992,27
2006,LL survey,Female,27,3,0.00721,27
2007,LL survey,Female,27,2,0.0049,27
2008,LL survey,Female,27,4,0.0119,27
2009,LL survey,Female,27,3,0.00822,27
2010,LL survey,Female,27,2,0.00625,27
2011,LL survey,Female,27,1,0.00274,27
2012,LL survey,Female,27,0,0,27
2013,LL survey,Female,27,1,0.00392,27
2014,LL survey,Female,27,3,0.01053,27
2015,LL survey,Female,27,3,0.01034,27
2016,LL survey,Female,27,2,0.00635,27
2017,LL survey,Female,27,0,0,27
2018,LL survey,Female,27,3,0.00865,27
2019,LL survey,Female,27,0,0,27
2020,LL survey,Female,27,5,0.01333,27
2021,LL survey,Female,27,0,0,27
2022,LL survey,Female,27,0,0,27
1997,LL survey,Female,27,5,0.01976,27
1998,LL survey,Female,27,2,0.0102,27
1999,LL survey,Female,27,0,0,27
2000,LL survey,Female,27,1,0.00485,27
2001,LL survey,Female,27,0,0,27
2022,Pot fishery,Female,27,1,0.00386,27
2002,LL fishery,Male,27,28,0.02775,27
2003,LL fishery,Male,27,12,0.01587,27
2004,LL fishery,Male,27,20,0.02663,27
2005,LL fishery,Male,27,5,0.00996,27
2006,LL fishery,Male,27,8,0.01325,27
2007,LL fishery,Male,27,9,0.01765,27
2008,LL fishery,Male,27,12,0.02321,27
2009,LL fishery,Male,27,11,0.0214,27
2010,LL fishery,Male,27,14,0.02555,27
2011,LL fishery,Male,27,10,0.01828,27
2012,LL fishery,Male,27,14,0.02333,27
2013,LL fishery,Male,27,19,0.02914,27
2014,LL fishery,Male,27,14,0.02496,27
2015,LL fishery,Male,27,10,0.02222,27
2016,LL fishery,Male,27,8,0.016,27
2017,LL fishery,Male,27,7,0.01186,27
2018,LL fishery,Male,27,7,0.01392,27
2019,LL fishery,Male,27,15,0.03049,27
2020,LL fishery,Male,27,15,0.02935,27
2021,LL fishery,Male,27,9,0.03766,27
2022,LL fishery,Male,27,9,0.02839,27
2002,LL survey,Male,27,5,0.01453,27
2003,LL survey,Male,27,5,0.01269,27
2004,LL survey,Male,27,8,0.02339,27
2005,LL survey,Male,27,9,0.02459,27
2006,LL survey,Male,27,4,0.01266,27
2007,LL survey,Male,27,2,0.00608,27
2008,LL survey,Male,27,4,0.01481,27
2009,LL survey,Male,27,7,0.02767,27
2010,LL survey,Male,27,0,0,27
2011,LL survey,Male,27,3,0.00965,27
2012,LL survey,Male,27,3,0.0094,27
2013,LL survey,Male,27,0,0,27
2014,LL survey,Male,27,3,0.01091,27
2015,LL survey,Male,27,1,0.00498,27
2016,LL survey,Male,27,2,0.00844,27
2017,LL survey,Male,27,1,0.004,27
2018,LL survey,Male,27,2,0.0093,27
2019,LL survey,Male,27,2,0.0101,27
2020,LL survey,Male,27,0,0,27
2021,LL survey,Male,27,2,0.0073,27
2022,LL survey,Male,27,3,0.00977,27
1997,LL survey,Male,27,4,0.01487,27
1998,LL survey,Male,27,4,0.02614,27
1999,LL survey,Male,27,1,0.00694,27
2000,LL survey,Male,27,0,0,27
2001,LL survey,Male,27,1,0.00383,27
2022,Pot fishery,Male,27,0,0,27
2002,LL fishery,Sex combined,27,50,0.02225,27
2003,LL fishery,Sex combined,27,30,0.01692,27
2004,LL fishery,Sex combined,27,36,0.01591,27
2005,LL fishery,Sex combined,27,24,0.01375,27
2006,LL fishery,Sex combined,27,20,0.01196,27
2007,LL fishery,Sex combined,27,26,0.01741,27
2008,LL fishery,Sex combined,27,24,0.01568,27
2009,LL fishery,Sex combined,27,24,0.01539,27
2010,LL fishery,Sex combined,27,27,0.01768,27
2011,LL fishery,Sex combined,27,15,0.01024,27
2012,LL fishery,Sex combined,27,20,0.01313,27
2013,LL fishery,Sex combined,27,29,0.02217,27
2014,LL fishery,Sex combined,27,20,0.01495,27
2015,LL fishery,Sex combined,27,15,0.01247,27
2016,LL fishery,Sex combined,27,16,0.01132,27
2017,LL fishery,Sex combined,27,15,0.01056,27
2018,LL fishery,Sex combined,27,16,0.01219,27
2019,LL fishery,Sex combined,27,23,0.01773,27
2020,LL fishery,Sex combined,27,20,0.01544,27
2021,LL fishery,Sex combined,27,16,0.02171,27
2022,LL fishery,Sex combined,27,25,0.02203,27
2002,LL survey,Sex combined,27,11,0.01724,27
2003,LL survey,Sex combined,27,8,0.01026,27
2004,LL survey,Sex combined,27,15,0.02035,27
2005,LL survey,Sex combined,27,19,0.02189,27
2006,LL survey,Sex combined,27,7,0.00956,27
2007,LL survey,Sex combined,27,4,0.00543,27
2008,LL survey,Sex combined,27,8,0.0132,27
2009,LL survey,Sex combined,27,10,0.01618,27
2010,LL survey,Sex combined,27,2,0.00331,27
2011,LL survey,Sex combined,27,4,0.00592,27
2012,LL survey,Sex combined,27,3,0.00414,27
2013,LL survey,Sex combined,27,1,0.00187,27
2014,LL survey,Sex combined,27,6,0.01071,27
2015,LL survey,Sex combined,27,4,0.00815,27
2016,LL survey,Sex combined,27,4,0.00725,27
2017,LL survey,Sex combined,27,1,0.00168,27
2018,LL survey,Sex combined,27,5,0.0089,27
2019,LL survey,Sex combined,27,2,0.00428,27
2020,LL survey,Sex combined,27,5,0.00814,27
2021,LL survey,Sex combined,27,2,0.00311,27
2022,LL survey,Sex combined,27,3,0.00464,27
1997,LL survey,Sex combined,27,9,0.01724,27
1998,LL survey,Sex combined,27,6,0.01719,27
1999,LL survey,Sex combined,27,1,0.00366,27
2000,LL survey,Sex combined,27,1,0.00263,27
2001,LL survey,Sex combined,27,1,0.00226,27
2022,Pot fishery,Sex combined,27,1,0.00297,27
2002,LL fishery,Female,28,19,0.01535,28
2003,LL fishery,Female,28,17,0.01672,28
2004,LL fishery,Female,28,27,0.01786,28
2005,LL fishery,Female,28,19,0.01527,28
2006,LL fishery,Female,28,7,0.00655,28
2007,LL fishery,Female,28,14,0.01424,28
2008,LL fishery,Female,28,15,0.01479,28
2009,LL fishery,Female,28,15,0.01435,28
2010,LL fishery,Female,28,8,0.00817,28
2011,LL fishery,Female,28,9,0.0098,28
2012,LL fishery,Female,28,9,0.00975,28
2013,LL fishery,Female,28,9,0.01372,28
2014,LL fishery,Female,28,18,0.02317,28
2015,LL fishery,Female,28,13,0.01726,28
2016,LL fishery,Female,28,9,0.00986,28
2017,LL fishery,Female,28,8,0.00964,28
2018,LL fishery,Female,28,4,0.00494,28
2019,LL fishery,Female,28,11,0.01366,28
2020,LL fishery,Female,28,7,0.00893,28
2021,LL fishery,Female,28,6,0.01205,28
2022,LL fishery,Female,28,10,0.01222,28
2002,LL survey,Female,28,3,0.0102,28
2003,LL survey,Female,28,6,0.01554,28
2004,LL survey,Female,28,6,0.01519,28
2005,LL survey,Female,28,8,0.01594,28
2006,LL survey,Female,28,3,0.00721,28
2007,LL survey,Female,28,4,0.0098,28
2008,LL survey,Female,28,3,0.00893,28
2009,LL survey,Female,28,6,0.01644,28
2010,LL survey,Female,28,2,0.00625,28
2011,LL survey,Female,28,3,0.00822,28
2012,LL survey,Female,28,1,0.00247,28
2013,LL survey,Female,28,0,0,28
2014,LL survey,Female,28,0,0,28
2015,LL survey,Female,28,2,0.0069,28
2016,LL survey,Female,28,0,0,28
2017,LL survey,Female,28,2,0.00576,28
2018,LL survey,Female,28,2,0.00576,28
2019,LL survey,Female,28,1,0.0037200000000000002,28
2020,LL survey,Female,28,0,0,28
2021,LL survey,Female,28,0,0,28
2022,LL survey,Female,28,1,0.00295,28
1997,LL survey,Female,28,6,0.02372,28
1998,LL survey,Female,28,2,0.0102,28
1999,LL survey,Female,28,1,0.00775,28
2000,LL survey,Female,28,1,0.00485,28
2001,LL survey,Female,28,0,0,28
2022,Pot fishery,Female,28,1,0.00386,28
2002,LL fishery,Male,28,25,0.02478,28
2003,LL fishery,Male,28,19,0.02513,28
2004,LL fishery,Male,28,11,0.01465,28
2005,LL fishery,Male,28,15,0.02988,28
2006,LL fishery,Male,28,7,0.01159,28
2007,LL fishery,Male,28,4,0.00784,28
2008,LL fishery,Male,28,5,0.00967,28
2009,LL fishery,Male,28,12,0.02335,28
2010,LL fishery,Male,28,4,0.0073,28
2011,LL fishery,Male,28,16,0.02925,28
2012,LL fishery,Male,28,8,0.01333,28
2013,LL fishery,Male,28,11,0.01687,28
2014,LL fishery,Male,28,23,0.041,28
2015,LL fishery,Male,28,11,0.02444,28
2016,LL fishery,Male,28,10,0.02,28
2017,LL fishery,Male,28,10,0.01695,28
2018,LL fishery,Male,28,8,0.0159,28
2019,LL fishery,Male,28,13,0.02642,28
2020,LL fishery,Male,28,13,0.02544,28
2021,LL fishery,Male,28,8,0.03347,28
2022,LL fishery,Male,28,13,0.04101,28
2002,LL survey,Male,28,6,0.01744,28
2003,LL survey,Male,28,4,0.01015,28
2004,LL survey,Male,28,7,0.02047,28
2005,LL survey,Male,28,10,0.02732,28
2006,LL survey,Male,28,1,0.00316,28
2007,LL survey,Male,28,2,0.00608,28
2008,LL survey,Male,28,7,0.02593,28
2009,LL survey,Male,28,3,0.01186,28
2010,LL survey,Male,28,4,0.01404,28
2011,LL survey,Male,28,3,0.00965,28
2012,LL survey,Male,28,6,0.01881,28
2013,LL survey,Male,28,1,0.00357,28
2014,LL survey,Male,28,6,0.02182,28
2015,LL survey,Male,28,2,0.00995,28
2016,LL survey,Male,28,1,0.00422,28
2017,LL survey,Male,28,1,0.004,28
2018,LL survey,Male,28,1,0.00465,28
2019,LL survey,Male,28,0,0,28
2020,LL survey,Male,28,0,0,28
2021,LL survey,Male,28,0,0,28
2022,LL survey,Male,28,3,0.00977,28
1997,LL survey,Male,28,1,0.0037200000000000002,28
1998,LL survey,Male,28,5,0.03268,28
1999,LL survey,Male,28,2,0.01389,28
2000,LL survey,Male,28,1,0.00575,28
2001,LL survey,Male,28,0,0,28
2022,Pot fishery,Male,28,0,0,28
2002,LL fishery,Sex combined,28,44,0.01958,28
2003,LL fishery,Sex combined,28,36,0.0203,28
2004,LL fishery,Sex combined,28,38,0.01679,28
2005,LL fishery,Sex combined,28,34,0.01947,28
2006,LL fishery,Sex combined,28,14,0.00837,28
2007,LL fishery,Sex combined,28,18,0.01206,28
2008,LL fishery,Sex combined,28,20,0.01306,28
2009,LL fishery,Sex combined,28,27,0.01732,28
2010,LL fishery,Sex combined,28,12,0.00786,28
2011,LL fishery,Sex combined,28,25,0.01706,28
2012,LL fishery,Sex combined,28,17,0.01116,28
2013,LL fishery,Sex combined,28,20,0.01529,28
2014,LL fishery,Sex combined,28,41,0.03064,28
2015,LL fishery,Sex combined,28,24,0.01995,28
2016,LL fishery,Sex combined,28,19,0.01345,28
2017,LL fishery,Sex combined,28,18,0.01268,28
2018,LL fishery,Sex combined,28,12,0.00914,28
2019,LL fishery,Sex combined,28,24,0.0185,28
2020,LL fishery,Sex combined,28,20,0.01544,28
2021,LL fishery,Sex combined,28,14,0.019,28
2022,LL fishery,Sex combined,28,23,0.02026,28
2002,LL survey,Sex combined,28,9,0.01411,28
2003,LL survey,Sex combined,28,10,0.01282,28
2004,LL survey,Sex combined,28,13,0.01764,28
2005,LL survey,Sex combined,28,18,0.02074,28
2006,LL survey,Sex combined,28,4,0.00546,28
2007,LL survey,Sex combined,28,6,0.00814,28
2008,LL survey,Sex combined,28,10,0.0165,28
2009,LL survey,Sex combined,28,9,0.01456,28
2010,LL survey,Sex combined,28,6,0.00992,28
2011,LL survey,Sex combined,28,6,0.00888,28
2012,LL survey,Sex combined,28,7,0.00967,28
2013,LL survey,Sex combined,28,1,0.00187,28
2014,LL survey,Sex combined,28,6,0.01071,28
2015,LL survey,Sex combined,28,4,0.00815,28
2016,LL survey,Sex combined,28,1,0.00181,28
2017,LL survey,Sex combined,28,3,0.00503,28
2018,LL survey,Sex combined,28,3,0.00534,28
2019,LL survey,Sex combined,28,1,0.00214,28
2020,LL survey,Sex combined,28,0,0,28
2021,LL survey,Sex combined,28,0,0,28
2022,LL survey,Sex combined,28,4,0.00619,28
1997,LL survey,Sex combined,28,7,0.01341,28
1998,LL survey,Sex combined,28,7,0.02006,28
1999,LL survey,Sex combined,28,3,0.01099,28
2000,LL survey,Sex combined,28,2,0.00526,28
2001,LL survey,Sex combined,28,0,0,28
2022,Pot fishery,Sex combined,28,1,0.00297,28
2002,LL fishery,Female,29,15,0.01212,29
2003,LL fishery,Female,29,13,0.01278,29
2004,LL fishery,Female,29,20,0.01323,29
2005,LL fishery,Female,29,21,0.01688,29
2006,LL fishery,Female,29,12,0.01124,29
2007,LL fishery,Female,29,10,0.01017,29
2008,LL fishery,Female,29,19,0.01874,29
2009,LL fishery,Female,29,13,0.01244,29
2010,LL fishery,Female,29,12,0.01226,29
2011,LL fishery,Female,29,11,0.01198,29
2012,LL fishery,Female,29,8,0.00867,29
2013,LL fishery,Female,29,3,0.00457,29
2014,LL fishery,Female,29,11,0.01416,29
2015,LL fishery,Female,29,10,0.01328,29
2016,LL fishery,Female,29,7,0.00767,29
2017,LL fishery,Female,29,10,0.01205,29
2018,LL fishery,Female,29,7,0.00864,29
2019,LL fishery,Female,29,5,0.00621,29
2020,LL fishery,Female,29,8,0.0102,29
2021,LL fishery,Female,29,3,0.00602,29
2022,LL fishery,Female,29,9,0.011,29
2002,LL survey,Female,29,3,0.0102,29
2003,LL survey,Female,29,8,0.02073,29
2004,LL survey,Female,29,1,0.00253,29
2005,LL survey,Female,29,4,0.00797,29
2006,LL survey,Female,29,3,0.00721,29
2007,LL survey,Female,29,2,0.0049,29
2008,LL survey,Female,29,2,0.00595,29
2009,LL survey,Female,29,1,0.00274,29
2010,LL survey,Female,29,1,0.00313,29
2011,LL survey,Female,29,3,0.00822,29
2012,LL survey,Female,29,1,0.00247,29
2013,LL survey,Female,29,0,0,29
2014,LL survey,Female,29,3,0.01053,29
2015,LL survey,Female,29,0,0,29
2016,LL survey,Female,29,0,0,29
2017,LL survey,Female,29,1,0.00288,29
2018,LL survey,Female,29,2,0.00576,29
2019,LL survey,Female,29,0,0,29
2020,LL survey,Female,29,1,0.00267,29
2021,LL survey,Female,29,0,0,29
2022,LL survey,Female,29,0,0,29
1997,LL survey,Female,29,3,0.01186,29
1998,LL survey,Female,29,0,0,29
1999,LL survey,Female,29,2,0.0155,29
2000,LL survey,Female,29,0,0,29
2001,LL survey,Female,29,0,0,29
2022,Pot fishery,Female,29,0,0,29
2002,LL fishery,Male,29,27,0.02676,29
2003,LL fishery,Male,29,15,0.01984,29
2004,LL fishery,Male,29,15,0.01997,29
2005,LL fishery,Male,29,8,0.01594,29
2006,LL fishery,Male,29,7,0.01159,29
2007,LL fishery,Male,29,10,0.01961,29
2008,LL fishery,Male,29,19,0.03675,29
2009,LL fishery,Male,29,14,0.02724,29
2010,LL fishery,Male,29,12,0.0219,29
2011,LL fishery,Male,29,5,0.00914,29
2012,LL fishery,Male,29,10,0.01667,29
2013,LL fishery,Male,29,18,0.02761,29
2014,LL fishery,Male,29,16,0.02852,29
2015,LL fishery,Male,29,5,0.01111,29
2016,LL fishery,Male,29,4,0.008,29
2017,LL fishery,Male,29,3,0.00508,29
2018,LL fishery,Male,29,11,0.02187,29
2019,LL fishery,Male,29,10,0.02033,29
2020,LL fishery,Male,29,11,0.02153,29
2021,LL fishery,Male,29,2,0.00837,29
2022,LL fishery,Male,29,4,0.01262,29
2002,LL survey,Male,29,2,0.00581,29
2003,LL survey,Male,29,6,0.01523,29
2004,LL survey,Male,29,8,0.02339,29
2005,LL survey,Male,29,4,0.01093,29
2006,LL survey,Male,29,5,0.01582,29
2007,LL survey,Male,29,2,0.00608,29
2008,LL survey,Male,29,2,0.00741,29
2009,LL survey,Male,29,6,0.02372,29
2010,LL survey,Male,29,2,0.00702,29
2011,LL survey,Male,29,5,0.01608,29
2012,LL survey,Male,29,4,0.01254,29
2013,LL survey,Male,29,1,0.00357,29
2014,LL survey,Male,29,6,0.02182,29
2015,LL survey,Male,29,1,0.00498,29
2016,LL survey,Male,29,0,0,29
2017,LL survey,Male,29,0,0,29
2018,LL survey,Male,29,0,0,29
2019,LL survey,Male,29,1,0.00505,29
2020,LL survey,Male,29,0,0,29
2021,LL survey,Male,29,1,0.00365,29
2022,LL survey,Male,29,0,0,29
1997,LL survey,Male,29,2,0.00743,29
1998,LL survey,Male,29,3,0.01961,29
1999,LL survey,Male,29,2,0.01389,29
2000,LL survey,Male,29,0,0,29
2001,LL survey,Male,29,0,0,29
2022,Pot fishery,Male,29,1,0.01282,29
2002,LL fishery,Sex combined,29,42,0.01869,29
2003,LL fishery,Sex combined,29,28,0.01579,29
2004,LL fishery,Sex combined,29,35,0.01547,29
2005,LL fishery,Sex combined,29,29,0.01661,29
2006,LL fishery,Sex combined,29,19,0.01136,29
2007,LL fishery,Sex combined,29,20,0.0134,29
2008,LL fishery,Sex combined,29,38,0.02482,29
2009,LL fishery,Sex combined,29,27,0.01732,29
2010,LL fishery,Sex combined,29,24,0.01572,29
2011,LL fishery,Sex combined,29,16,0.01092,29
2012,LL fishery,Sex combined,29,18,0.01182,29
2013,LL fishery,Sex combined,29,21,0.01606,29
2014,LL fishery,Sex combined,29,27,0.02018,29
2015,LL fishery,Sex combined,29,15,0.01247,29
2016,LL fishery,Sex combined,29,11,0.00778,29
2017,LL fishery,Sex combined,29,13,0.00915,29
2018,LL fishery,Sex combined,29,18,0.01371,29
2019,LL fishery,Sex combined,29,15,0.01157,29
2020,LL fishery,Sex combined,29,19,0.01467,29
2021,LL fishery,Sex combined,29,5,0.00678,29
2022,LL fishery,Sex combined,29,13,0.01145,29
2002,LL survey,Sex combined,29,5,0.00784,29
2003,LL survey,Sex combined,29,14,0.01795,29
2004,LL survey,Sex combined,29,9,0.01221,29
2005,LL survey,Sex combined,29,8,0.00922,29
2006,LL survey,Sex combined,29,8,0.01093,29
2007,LL survey,Sex combined,29,4,0.00543,29
2008,LL survey,Sex combined,29,4,0.0066,29
2009,LL survey,Sex combined,29,7,0.01133,29
2010,LL survey,Sex combined,29,3,0.00496,29
2011,LL survey,Sex combined,29,8,0.01183,29
2012,LL survey,Sex combined,29,5,0.00691,29
2013,LL survey,Sex combined,29,1,0.00187,29
2014,LL survey,Sex combined,29,9,0.01607,29
2015,LL survey,Sex combined,29,1,0.00204,29
2016,LL survey,Sex combined,29,0,0,29
2017,LL survey,Sex combined,29,1,0.00168,29
2018,LL survey,Sex combined,29,2,0.00356,29
2019,LL survey,Sex combined,29,1,0.00214,29
2020,LL survey,Sex combined,29,1,0.00163,29
2021,LL survey,Sex combined,29,1,0.00156,29
2022,LL survey,Sex combined,29,0,0,29
1997,LL survey,Sex combined,29,5,0.00958,29
1998,LL survey,Sex combined,29,3,0.0086,29
1999,LL survey,Sex combined,29,4,0.01465,29
2000,LL survey,Sex combined,29,0,0,29
2001,LL survey,Sex combined,29,0,0,29
2022,Pot fishery,Sex combined,29,1,0.00297,29
2002,LL fishery,Female,30,8,0.00646,30
2003,LL fishery,Female,30,3,0.00295,30
2004,LL fishery,Female,30,13,0.0086,30
2005,LL fishery,Female,30,23,0.01849,30
2006,LL fishery,Female,30,10,0.00936,30
2007,LL fishery,Female,30,8,0.00814,30
2008,LL fishery,Female,30,13,0.01282,30
2009,LL fishery,Female,30,10,0.00957,30
2010,LL fishery,Female,30,10,0.01021,30
2011,LL fishery,Female,30,14,0.01525,30
2012,LL fishery,Female,30,9,0.00975,30
2013,LL fishery,Female,30,4,0.0061,30
2014,LL fishery,Female,30,12,0.01544,30
2015,LL fishery,Female,30,6,0.00797,30
2016,LL fishery,Female,30,10,0.01095,30
2017,LL fishery,Female,30,7,0.00843,30
2018,LL fishery,Female,30,11,0.01358,30
2019,LL fishery,Female,30,2,0.00248,30
2020,LL fishery,Female,30,3,0.00383,30
2021,LL fishery,Female,30,5,0.01004,30
2022,LL fishery,Female,30,9,0.011,30
2002,LL survey,Female,30,1,0.0034,30
2003,LL survey,Female,30,2,0.00518,30
2004,LL survey,Female,30,3,0.00759,30
2005,LL survey,Female,30,4,0.00797,30
2006,LL survey,Female,30,3,0.00721,30
2007,LL survey,Female,30,4,0.0098,30
2008,LL survey,Female,30,1,0.00298,30
2009,LL survey,Female,30,2,0.00548,30
2010,LL survey,Female,30,2,0.00625,30
2011,LL survey,Female,30,2,0.00548,30
2012,LL survey,Female,30,3,0.00741,30
2013,LL survey,Female,30,0,0,30
2014,LL survey,Female,30,1,0.00351,30
2015,LL survey,Female,30,2,0.0069,30
2016,LL survey,Female,30,1,0.00317,30
2017,LL survey,Female,30,2,0.00576,30
2018,LL survey,Female,30,0,0,30
2019,LL survey,Female,30,1,0.0037200000000000002,30
2020,LL survey,Female,30,0,0,30
2021,LL survey,Female,30,0,0,30
2022,LL survey,Female,30,0,0,30
1997,LL survey,Female,30,4,0.01581,30
1998,LL survey,Female,30,3,0.01531,30
1999,LL survey,Female,30,0,0,30
2000,LL survey,Female,30,2,0.00971,30
2001,LL survey,Female,30,0,0,30
2022,Pot fishery,Female,30,0,0,30
2002,LL fishery,Male,30,16,0.01586,30
2003,LL fishery,Male,30,8,0.01058,30
2004,LL fishery,Male,30,6,0.00799,30
2005,LL fishery,Male,30,7,0.01394,30
2006,LL fishery,Male,30,12,0.01987,30
2007,LL fishery,Male,30,16,0.03137,30
2008,LL fishery,Male,30,6,0.01161,30
2009,LL fishery,Male,30,9,0.01751,30
2010,LL fishery,Male,30,11,0.02007,30
2011,LL fishery,Male,30,7,0.0128,30
2012,LL fishery,Male,30,15,0.025,30
2013,LL fishery,Male,30,17,0.02607,30
2014,LL fishery,Male,30,21,0.03743,30
2015,LL fishery,Male,30,9,0.02,30
2016,LL fishery,Male,30,8,0.016,30
2017,LL fishery,Male,30,11,0.01864,30
2018,LL fishery,Male,30,4,0.00795,30
2019,LL fishery,Male,30,7,0.01423,30
2020,LL fishery,Male,30,4,0.00783,30
2021,LL fishery,Male,30,1,0.00418,30
2022,LL fishery,Male,30,5,0.01577,30
2002,LL survey,Male,30,4,0.01163,30
2003,LL survey,Male,30,4,0.01015,30
2004,LL survey,Male,30,5,0.01462,30
2005,LL survey,Male,30,7,0.01913,30
2006,LL survey,Male,30,4,0.01266,30
2007,LL survey,Male,30,7,0.02128,30
2008,LL survey,Male,30,2,0.00741,30
2009,LL survey,Male,30,5,0.01976,30
2010,LL survey,Male,30,5,0.01754,30
2011,LL survey,Male,30,5,0.01608,30
2012,LL survey,Male,30,6,0.01881,30
2013,LL survey,Male,30,1,0.00357,30
2014,LL survey,Male,30,2,0.00727,30
2015,LL survey,Male,30,5,0.02488,30
2016,LL survey,Male,30,0,0,30
2017,LL survey,Male,30,1,0.004,30
2018,LL survey,Male,30,2,0.0093,30
2019,LL survey,Male,30,1,0.00505,30
2020,LL survey,Male,30,0,0,30
2021,LL survey,Male,30,0,0,30
2022,LL survey,Male,30,0,0,30
1997,LL survey,Male,30,4,0.01487,30
1998,LL survey,Male,30,5,0.03268,30
1999,LL survey,Male,30,1,0.00694,30
2000,LL survey,Male,30,2,0.01149,30
2001,LL survey,Male,30,4,0.01533,30
2022,Pot fishery,Male,30,2,0.02564,30
2002,LL fishery,Sex combined,30,24,0.01068,30
2003,LL fishery,Sex combined,30,11,0.0062,30
2004,LL fishery,Sex combined,30,19,0.0084,30
2005,LL fishery,Sex combined,30,30,0.01718,30
2006,LL fishery,Sex combined,30,22,0.01316,30
2007,LL fishery,Sex combined,30,24,0.01608,30
2008,LL fishery,Sex combined,30,19,0.01241,30
2009,LL fishery,Sex combined,30,19,0.01219,30
2010,LL fishery,Sex combined,30,21,0.01375,30
2011,LL fishery,Sex combined,30,21,0.01433,30
2012,LL fishery,Sex combined,30,24,0.01576,30
2013,LL fishery,Sex combined,30,21,0.01606,30
2014,LL fishery,Sex combined,30,33,0.02466,30
2015,LL fishery,Sex combined,30,15,0.01247,30
2016,LL fishery,Sex combined,30,18,0.01274,30
2017,LL fishery,Sex combined,30,18,0.01268,30
2018,LL fishery,Sex combined,30,15,0.01142,30
2019,LL fishery,Sex combined,30,9,0.00694,30
2020,LL fishery,Sex combined,30,7,0.00541,30
2021,LL fishery,Sex combined,30,6,0.00814,30
2022,LL fishery,Sex combined,30,14,0.01233,30
2002,LL survey,Sex combined,30,5,0.00784,30
2003,LL survey,Sex combined,30,6,0.00769,30
2004,LL survey,Sex combined,30,8,0.01085,30
2005,LL survey,Sex combined,30,11,0.01267,30
2006,LL survey,Sex combined,30,7,0.00956,30
2007,LL survey,Sex combined,30,11,0.01493,30
2008,LL survey,Sex combined,30,3,0.00495,30
2009,LL survey,Sex combined,30,7,0.01133,30
2010,LL survey,Sex combined,30,7,0.01157,30
2011,LL survey,Sex combined,30,7,0.01036,30
2012,LL survey,Sex combined,30,9,0.01243,30
2013,LL survey,Sex combined,30,1,0.00187,30
2014,LL survey,Sex combined,30,3,0.00536,30
2015,LL survey,Sex combined,30,7,0.01426,30
2016,LL survey,Sex combined,30,1,0.00181,30
2017,LL survey,Sex combined,30,3,0.00503,30
2018,LL survey,Sex combined,30,2,0.00356,30
2019,LL survey,Sex combined,30,2,0.00428,30
2020,LL survey,Sex combined,30,0,0,30
2021,LL survey,Sex combined,30,0,0,30
2022,LL survey,Sex combined,30,0,0,30
1997,LL survey,Sex combined,30,8,0.01533,30
1998,LL survey,Sex combined,30,8,0.02292,30
1999,LL survey,Sex combined,30,1,0.00366,30
2000,LL survey,Sex combined,30,4,0.01053,30
2001,LL survey,Sex combined,30,4,0.00905,30
2022,Pot fishery,Sex combined,30,2,0.00593,30
2002,LL fishery,Female,31,75,0.06058,31
2003,LL fishery,Female,31,63,0.06195,31
2004,LL fishery,Female,31,142,0.09392,31
2005,LL fishery,Female,31,141,0.11334,31
2006,LL fishery,Female,31,61,0.05712,31
2007,LL fishery,Female,31,93,0.09461,31
2008,LL fishery,Female,31,90,0.08876,31
2009,LL fishery,Female,31,104,0.09952,31
2010,LL fishery,Female,31,108,0.11032,31
2011,LL fishery,Female,31,92,0.10022,31
2012,LL fishery,Female,31,60,0.06501,31
2013,LL fishery,Female,31,35,0.05335,31
2014,LL fishery,Female,31,53,0.06821,31
2015,LL fishery,Female,31,50,0.0664,31
2016,LL fishery,Female,31,75,0.08215,31
