year,Source,Sex,length_bin,n,proportion
2017,LL fishery,Sex combined,97,3,0.0021
2018,LL fishery,Sex combined,97,2,0.0015
2019,LL fishery,Sex combined,97,5,0.0037
2020,LL fishery,Sex combined,97,2,0.0015
2021,LL fishery,Sex combined,97,0,0
2022,LL fishery,Sex combined,97,3,0.002
2002,LL survey,Sex combined,97,2,0.0031
2003,LL survey,Sex combined,97,1,0.0013
2004,LL survey,Sex combined,97,2,0.0027
2005,LL survey,Sex combined,97,3,0.0035
2006,LL survey,Sex combined,97,1,0.0014
2007,LL survey,Sex combined,97,2,0.0027
2008,LL survey,Sex combined,97,1,0.0017
2009,LL survey,Sex combined,97,1,0.0016
2010,LL survey,Sex combined,97,2,0.0033
2011,LL survey,Sex combined,97,0,0
2012,LL survey,Sex combined,97,0,0
2013,LL survey,Sex combined,97,0,0
2014,LL survey,Sex combined,97,0,0
2015,LL survey,Sex combined,97,1,0.002
2016,LL survey,Sex combined,97,1,0.0018
2017,LL survey,Sex combined,97,1,0.0017
2018,LL survey,Sex combined,97,1,0.0018
2019,LL survey,Sex combined,97,0,0
2020,LL survey,Sex combined,97,2,0.0033
2021,LL survey,Sex combined,97,0,0
2022,LL survey,Sex combined,97,0,0
1997,LL survey,Sex combined,97,1,0.0019
1998,LL survey,Sex combined,97,0,0
1999,LL survey,Sex combined,97,0,0
2000,LL survey,Sex combined,97,0,0
2001,LL survey,Sex combined,97,0,0
2002,LL fishery,Female,99,6,0.0048
2003,LL fishery,Female,99,5,0.0049
2004,LL fishery,Female,99,26,0.0167
2005,LL fishery,Female,99,26,0.0207
2006,LL fishery,Female,99,9,0.0084
2007,LL fishery,Female,99,7,0.007
2008,LL fishery,Female,99,8,0.0078
2009,LL fishery,Female,99,8,0.0076
2010,LL fishery,Female,99,4,0.004
2011,LL fishery,Female,99,6,0.0065
2012,LL fishery,Female,99,0,0
2013,LL fishery,Female,99,2,0.0028
2014,LL fishery,Female,99,5,0.0064
2015,LL fishery,Female,99,8,0.0106
2016,LL fishery,Female,99,11,0.0118
2017,LL fishery,Female,99,10,0.0119
2018,LL fishery,Female,99,3,0.0037
2019,LL fishery,Female,99,5,0.006
2020,LL fishery,Female,99,4,0.0051
2021,LL fishery,Female,99,4,0.008
2022,LL fishery,Female,99,2,0.0019
2002,LL survey,Female,99,4,0.0136
2003,LL survey,Female,99,2,0.0052
2004,LL survey,Female,99,13,0.0329
2005,LL survey,Female,99,11,0.0219
2006,LL survey,Female,99,2,0.0048
2007,LL survey,Female,99,3,0.0074
2008,LL survey,Female,99,2,0.006
2009,LL survey,Female,99,2,0.0055
2010,LL survey,Female,99,1,0.0031
2011,LL survey,Female,99,0,0
2012,LL survey,Female,99,0,0
2013,LL survey,Female,99,1,0.0039
2014,LL survey,Female,99,1,0.0035
2015,LL survey,Female,99,0,0
2016,LL survey,Female,99,2,0.0063
2017,LL survey,Female,99,2,0.0058
2018,LL survey,Female,99,1,0.0029
2019,LL survey,Female,99,0,0
2020,LL survey,Female,99,0,0
2021,LL survey,Female,99,0,0
2022,LL survey,Female,99,0,0
1997,LL survey,Female,99,4,0.0158
1998,LL survey,Female,99,1,0.0051
1999,LL survey,Female,99,1,0.0078
2000,LL survey,Female,99,1,0.0049
2001,LL survey,Female,99,3,0.0166
2002,LL fishery,Male,99,0,0
2003,LL fishery,Male,99,0,0
2004,LL fishery,Male,99,0,0
2005,LL fishery,Male,99,0,0
2006,LL fishery,Male,99,0,0
2007,LL fishery,Male,99,0,0
2008,LL fishery,Male,99,0,0
2009,LL fishery,Male,99,0,0
2010,LL fishery,Male,99,0,0
2011,LL fishery,Male,99,0,0
2012,LL fishery,Male,99,0,0
2013,LL fishery,Male,99,0,0
2014,LL fishery,Male,99,0,0
2015,LL fishery,Male,99,0,0
2016,LL fishery,Male,99,0,0
2017,LL fishery,Male,99,0,0
2018,LL fishery,Male,99,0,0
2019,LL fishery,Male,99,0,0
2020,LL fishery,Male,99,0,0
2021,LL fishery,Male,99,0,0
2022,LL fishery,Male,99,0,0
2002,LL survey,Male,99,0,0
2003,LL survey,Male,99,0,0
2004,LL survey,Male,99,0,0
2005,LL survey,Male,99,0,0
2006,LL survey,Male,99,0,0
2007,LL survey,Male,99,0,0
2008,LL survey,Male,99,0,0
2009,LL survey,Male,99,0,0
2010,LL survey,Male,99,0,0
2011,LL survey,Male,99,0,0
2012,LL survey,Male,99,0,0
2013,LL survey,Male,99,0,0
2014,LL survey,Male,99,0,0
2015,LL survey,Male,99,0,0
2016,LL survey,Male,99,0,0
2017,LL survey,Male,99,0,0
2018,LL survey,Male,99,0,0
2019,LL survey,Male,99,0,0
2020,LL survey,Male,99,0,0
2021,LL survey,Male,99,0,0
2022,LL survey,Male,99,0,0
1997,LL survey,Male,99,0,0
1998,LL survey,Male,99,0,0
1999,LL survey,Male,99,0,0
2000,LL survey,Male,99,0,0
2001,LL survey,Male,99,0,0
2002,LL fishery,Sex combined,99,6,0.0026
2003,LL fishery,Sex combined,99,5,0.0028
2004,LL fishery,Sex combined,99,26,0.0112
2005,LL fishery,Sex combined,99,26,0.0147
2006,LL fishery,Sex combined,99,9,0.0053
2007,LL fishery,Sex combined,99,7,0.0046
2008,LL fishery,Sex combined,99,8,0.0052
2009,LL fishery,Sex combined,99,8,0.0051
2010,LL fishery,Sex combined,99,4,0.0026
2011,LL fishery,Sex combined,99,6,0.0041
2012,LL fishery,Sex combined,99,0,0
2013,LL fishery,Sex combined,99,2,0.0014
2014,LL fishery,Sex combined,99,5,0.0037
2015,LL fishery,Sex combined,99,8,0.0066
2016,LL fishery,Sex combined,99,11,0.0076
2017,LL fishery,Sex combined,99,10,0.0069
2018,LL fishery,Sex combined,99,3,0.0023
2019,LL fishery,Sex combined,99,5,0.0037
2020,LL fishery,Sex combined,99,4,0.0031
2021,LL fishery,Sex combined,99,4,0.0054
2022,LL fishery,Sex combined,99,2,0.0014
2002,LL survey,Sex combined,99,4,0.0063
2003,LL survey,Sex combined,99,2,0.0026
2004,LL survey,Sex combined,99,13,0.0176
2005,LL survey,Sex combined,99,11,0.0127
2006,LL survey,Sex combined,99,2,0.0027
2007,LL survey,Sex combined,99,3,0.0041
2008,LL survey,Sex combined,99,2,0.0033
2009,LL survey,Sex combined,99,2,0.0032
2010,LL survey,Sex combined,99,1,0.0017
2011,LL survey,Sex combined,99,0,0
2012,LL survey,Sex combined,99,0,0
2013,LL survey,Sex combined,99,1,0.0019
2014,LL survey,Sex combined,99,1,0.0018
2015,LL survey,Sex combined,99,0,0
2016,LL survey,Sex combined,99,2,0.0036
2017,LL survey,Sex combined,99,2,0.0034
2018,LL survey,Sex combined,99,1,0.0018
2019,LL survey,Sex combined,99,0,0
2020,LL survey,Sex combined,99,0,0
2021,LL survey,Sex combined,99,0,0
2022,LL survey,Sex combined,99,0,0
1997,LL survey,Sex combined,99,4,0.0077
1998,LL survey,Sex combined,99,1,0.0029
1999,LL survey,Sex combined,99,1,0.0037
2000,LL survey,Sex combined,99,1,0.0026
2001,LL survey,Sex combined,99,3,0.0068
