year,Source,Sex,age,n,proportion,Age
2007,LL survey,Sex combined,29,4,0.00516,29
2008,LL survey,Sex combined,29,5,0.00816,29
2009,LL survey,Sex combined,29,7,0.01131,29
2010,LL survey,Sex combined,29,3,0.00496,29
2011,LL survey,Sex combined,29,8,0.01183,29
2012,LL survey,Sex combined,29,5,0.00689,29
2013,LL survey,Sex combined,29,1,0.00187,29
2014,LL survey,Sex combined,29,9,0.01604,29
2015,LL survey,Sex combined,29,1,0.00202,29
2016,LL survey,Sex combined,29,0,0,29
2017,LL survey,Sex combined,29,1,0.00168,29
2018,LL survey,Sex combined,29,2,0.00356,29
2019,LL survey,Sex combined,29,1,0.00214,29
2020,LL survey,Sex combined,29,1,0.00162,29
1997,LL survey,Sex combined,29,5,0.0094,29
1998,LL survey,Sex combined,29,3,0.00847,29
1999,LL survey,Sex combined,29,4,0.01258,29
2000,LL survey,Sex combined,29,0,0,29
2001,LL survey,Sex combined,29,0,0,29
2002,LL fishery,Female,30,8,0.00631,30
2003,LL fishery,Female,30,3,0.00292,30
2004,LL fishery,Female,30,14,0.00907,30
2005,LL fishery,Female,30,23,0.01844,30
2006,LL fishery,Female,30,10,0.00929,30
2007,LL fishery,Female,30,8,0.00811,30
2008,LL fishery,Female,30,13,0.01281,30
2009,LL fishery,Female,30,10,0.00956,30
2010,LL fishery,Female,30,10,0.0102,30
2011,LL fishery,Female,30,14,0.01523,30
2012,LL fishery,Female,30,9,0.00974,30
2013,LL fishery,Female,30,4,0.0061,30
2014,LL fishery,Female,30,12,0.01544,30
2015,LL fishery,Female,30,6,0.00797,30
2016,LL fishery,Female,30,11,0.0119,30
2017,LL fishery,Female,30,7,0.00843,30
2018,LL fishery,Female,30,11,0.01353,30
2019,LL fishery,Female,30,2,0.00248,30
2020,LL fishery,Female,30,3,0.00383,30
2002,LL survey,Female,30,1,0.00332,30
2003,LL survey,Female,30,2,0.00515,30
2004,LL survey,Female,30,3,0.00759,30
2005,LL survey,Female,30,4,0.00789,30
2006,LL survey,Female,30,3,0.00719,30
2007,LL survey,Female,30,4,0.00917,30
2008,LL survey,Female,30,1,0.00294,30
2009,LL survey,Female,30,2,0.00546,30
2010,LL survey,Female,30,2,0.00625,30
2011,LL survey,Female,30,2,0.00548,30
2012,LL survey,Female,30,3,0.00737,30
2013,LL survey,Female,30,0,0,30
2014,LL survey,Female,30,1,0.0035,30
2015,LL survey,Female,30,2,0.00683,30
2016,LL survey,Female,30,1,0.00314,30
2017,LL survey,Female,30,2,0.00576,30
2018,LL survey,Female,30,0,0,30
2019,LL survey,Female,30,1,0.0037200000000000002,30
2020,LL survey,Female,30,0,0,30
1997,LL survey,Female,30,4,0.01527,30
1998,LL survey,Female,30,3,0.01523,30
1999,LL survey,Female,30,0,0,30
2000,LL survey,Female,30,2,0.00939,30
2001,LL survey,Female,30,0,0,30
2002,LL fishery,Male,30,16,0.01556,30
2003,LL fishery,Male,30,8,0.01042,30
2004,LL fishery,Male,30,7,0.00908,30
2005,LL fishery,Male,30,7,0.01392,30
2006,LL fishery,Male,30,12,0.01983,30
2007,LL fishery,Male,30,16,0.03137,30
2008,LL fishery,Male,30,6,0.01161,30
2009,LL fishery,Male,30,9,0.01751,30
2010,LL fishery,Male,30,11,0.02007,30
2011,LL fishery,Male,30,7,0.0128,30
2012,LL fishery,Male,30,15,0.025,30
2013,LL fishery,Male,30,17,0.02599,30
2014,LL fishery,Male,30,21,0.03743,30
2015,LL fishery,Male,30,9,0.01991,30
2016,LL fishery,Male,30,8,0.01594,30
2017,LL fishery,Male,30,11,0.01864,30
2018,LL fishery,Male,30,4,0.00795,30
2019,LL fishery,Male,30,7,0.01423,30
2020,LL fishery,Male,30,4,0.00783,30
2002,LL survey,Male,30,4,0.0113,30
2003,LL survey,Male,30,5,0.01263,30
2004,LL survey,Male,30,5,0.01449,30
2005,LL survey,Male,30,7,0.01902,30
2006,LL survey,Male,30,4,0.01254,30
2007,LL survey,Male,30,7,0.02065,30
2008,LL survey,Male,30,2,0.00733,30
2009,LL survey,Male,30,5,0.01976,30
2010,LL survey,Male,30,5,0.01754,30
2011,LL survey,Male,30,5,0.01608,30
2012,LL survey,Male,30,6,0.01881,30
2013,LL survey,Male,30,1,0.00357,30
2014,LL survey,Male,30,2,0.00727,30
2015,LL survey,Male,30,5,0.02488,30
2016,LL survey,Male,30,0,0,30
2017,LL survey,Male,30,1,0.004,30
2018,LL survey,Male,30,2,0.0093,30
2019,LL survey,Male,30,1,0.00505,30
2020,LL survey,Male,30,0,0,30
1997,LL survey,Male,30,4,0.01481,30
1998,LL survey,Male,30,5,0.03185,30
1999,LL survey,Male,30,2,0.01183,30
2000,LL survey,Male,30,2,0.01047,30
2001,LL survey,Male,30,4,0.01515,30
2002,LL fishery,Sex combined,30,24,0.01046,30
2003,LL fishery,Sex combined,30,11,0.00612,30
2004,LL fishery,Sex combined,30,21,0.00907,30
2005,LL fishery,Sex combined,30,30,0.01714,30
2006,LL fishery,Sex combined,30,22,0.01309,30
2007,LL fishery,Sex combined,30,24,0.01604,30
2008,LL fishery,Sex combined,30,19,0.0124,30
2009,LL fishery,Sex combined,30,19,0.01218,30
2010,LL fishery,Sex combined,30,21,0.01374,30
2011,LL fishery,Sex combined,30,21,0.01432,30
2012,LL fishery,Sex combined,30,24,0.01575,30
2013,LL fishery,Sex combined,30,21,0.01603,30
2014,LL fishery,Sex combined,30,33,0.02466,30
2015,LL fishery,Sex combined,30,15,0.01245,30
2016,LL fishery,Sex combined,30,19,0.01332,30
2017,LL fishery,Sex combined,30,18,0.01268,30
2018,LL fishery,Sex combined,30,15,0.0114,30
2019,LL fishery,Sex combined,30,9,0.00694,30
2020,LL fishery,Sex combined,30,7,0.00541,30
2002,LL survey,Sex combined,30,5,0.00763,30
2003,LL survey,Sex combined,30,7,0.00893,30
2004,LL survey,Sex combined,30,8,0.01081,30
2005,LL survey,Sex combined,30,11,0.01257,30
2006,LL survey,Sex combined,30,7,0.00951,30
2007,LL survey,Sex combined,30,11,0.01419,30
2008,LL survey,Sex combined,30,3,0.00489,30
2009,LL survey,Sex combined,30,7,0.01131,30
2010,LL survey,Sex combined,30,7,0.01157,30
2011,LL survey,Sex combined,30,7,0.01036,30
2012,LL survey,Sex combined,30,9,0.0124,30
2013,LL survey,Sex combined,30,1,0.00187,30
2014,LL survey,Sex combined,30,3,0.00535,30
2015,LL survey,Sex combined,30,7,0.01417,30
2016,LL survey,Sex combined,30,1,0.0018,30
2017,LL survey,Sex combined,30,3,0.00503,30
2018,LL survey,Sex combined,30,2,0.00356,30
2019,LL survey,Sex combined,30,2,0.00428,30
2020,LL survey,Sex combined,30,0,0,30
1997,LL survey,Sex combined,30,8,0.01504,30
1998,LL survey,Sex combined,30,8,0.0226,30
1999,LL survey,Sex combined,30,2,0.00629,30
2000,LL survey,Sex combined,30,4,0.0099,30
2001,LL survey,Sex combined,30,4,0.00899,30
2002,LL fishery,Female,31,79,0.06235,31
2003,LL fishery,Female,31,63,0.06122,31
2004,LL fishery,Female,31,142,0.09197,31
2005,LL fishery,Female,31,141,0.11307,31
2006,LL fishery,Female,31,63,0.05855,31
2007,LL fishery,Female,31,94,0.09533,31
2008,LL fishery,Female,31,90,0.08867,31
2009,LL fishery,Female,31,104,0.09943,31
2010,LL fishery,Female,31,108,0.1102,31
2011,LL fishery,Female,31,92,0.10011,31
2012,LL fishery,Female,31,60,0.06494,31
2013,LL fishery,Female,31,35,0.05335,31
2014,LL fishery,Female,31,53,0.06821,31
2015,LL fishery,Female,31,50,0.0664,31
2016,LL fishery,Female,31,75,0.08117,31
2017,LL fishery,Female,31,77,0.09277,31
2018,LL fishery,Female,31,62,0.07626,31
2019,LL fishery,Female,31,56,0.06957,31
2020,LL fishery,Female,31,43,0.05485,31
2002,LL survey,Female,31,16,0.05316,31
2003,LL survey,Female,31,26,0.06701,31
2004,LL survey,Female,31,24,0.06076,31
2005,LL survey,Female,31,55,0.10848,31
2006,LL survey,Female,31,14,0.03357,31
2007,LL survey,Female,31,18,0.04128,31
2008,LL survey,Female,31,15,0.04412,31
2009,LL survey,Female,31,24,0.06557,31
2010,LL survey,Female,31,33,0.10312,31
2011,LL survey,Female,31,26,0.07123,31
2012,LL survey,Female,31,15,0.03686,31
2013,LL survey,Female,31,12,0.04688,31
2014,LL survey,Female,31,7,0.02448,31
2015,LL survey,Female,31,7,0.02389,31
2016,LL survey,Female,31,12,0.03774,31
2017,LL survey,Female,31,7,0.02017,31
2018,LL survey,Female,31,4,0.01153,31
2019,LL survey,Female,31,6,0.0223,31
2020,LL survey,Female,31,2,0.00531,31
1997,LL survey,Female,31,16,0.06107,31
1998,LL survey,Female,31,14,0.07107,31
1999,LL survey,Female,31,7,0.04698,31
2000,LL survey,Female,31,7,0.03286,31
2001,LL survey,Female,31,7,0.03867,31
2002,LL fishery,Male,31,159,0.15467,31
2003,LL fishery,Male,31,88,0.11458,31
2004,LL fishery,Male,31,98,0.12711,31
2005,LL fishery,Male,31,61,0.12127,31
2006,LL fishery,Male,31,64,0.10579,31
2007,LL fishery,Male,31,62,0.12157,31
2008,LL fishery,Male,31,66,0.12766,31
2009,LL fishery,Male,31,97,0.18872,31
2010,LL fishery,Male,31,133,0.2427,31
2011,LL fishery,Male,31,118,0.21572,31
2012,LL fishery,Male,31,124,0.20667,31
2013,LL fishery,Male,31,102,0.15596,31
2014,LL fishery,Male,31,92,0.16399,31
2015,LL fishery,Male,31,62,0.13717,31
2016,LL fishery,Male,31,66,0.13147,31
2017,LL fishery,Male,31,96,0.16271,31
2018,LL fishery,Male,31,94,0.18688,31
2019,LL fishery,Male,31,93,0.18902,31
2020,LL fishery,Male,31,84,0.16438,31
2002,LL survey,Male,31,33,0.09322,31
2003,LL survey,Male,31,49,0.12374,31
2004,LL survey,Male,31,33,0.09565,31
2005,LL survey,Male,31,51,0.13859,31
2006,LL survey,Male,31,22,0.06897,31
2007,LL survey,Male,31,25,0.07375,31
2008,LL survey,Male,31,20,0.07326,31
2009,LL survey,Male,31,29,0.11462,31
2010,LL survey,Male,31,40,0.14035,31
2011,LL survey,Male,31,47,0.15113,31
2012,LL survey,Male,31,29,0.09091,31
2013,LL survey,Male,31,32,0.11429,31
2014,LL survey,Male,31,33,0.12,31
2015,LL survey,Male,31,12,0.0597,31
2016,LL survey,Male,31,29,0.12236,31
2017,LL survey,Male,31,10,0.04,31
2018,LL survey,Male,31,21,0.09767,31
2019,LL survey,Male,31,12,0.06061,31
2020,LL survey,Male,31,6,0.0251,31
1997,LL survey,Male,31,44,0.16296,31
1998,LL survey,Male,31,17,0.10828,31
1999,LL survey,Male,31,16,0.09467,31
2000,LL survey,Male,31,16,0.08377,31
2001,LL survey,Male,31,9,0.03409,31
2002,LL fishery,Sex combined,31,238,0.1037,31
2003,LL fishery,Sex combined,31,151,0.08403,31
2004,LL fishery,Sex combined,31,240,0.10367,31
2005,LL fishery,Sex combined,31,202,0.11543,31
2006,LL fishery,Sex combined,31,127,0.07555,31
2007,LL fishery,Sex combined,31,156,0.10428,31
2008,LL fishery,Sex combined,31,156,0.10183,31
2009,LL fishery,Sex combined,31,201,0.12885,31
2010,LL fishery,Sex combined,31,241,0.15772,31
2011,LL fishery,Sex combined,31,210,0.14325,31
2012,LL fishery,Sex combined,31,184,0.12073,31
2013,LL fishery,Sex combined,31,137,0.10458,31
2014,LL fishery,Sex combined,31,145,0.10837,31
2015,LL fishery,Sex combined,31,112,0.09295,31
2016,LL fishery,Sex combined,31,141,0.09888,31
2017,LL fishery,Sex combined,31,173,0.12183,31
2018,LL fishery,Sex combined,31,156,0.11854,31
2019,LL fishery,Sex combined,31,149,0.11488,31
2020,LL fishery,Sex combined,31,127,0.09807,31
2002,LL survey,Sex combined,31,49,0.07481,31
2003,LL survey,Sex combined,31,75,0.09566,31
2004,LL survey,Sex combined,31,57,0.07703,31
2005,LL survey,Sex combined,31,106,0.12114,31
2006,LL survey,Sex combined,31,36,0.04891,31
2007,LL survey,Sex combined,31,43,0.05548,31
2008,LL survey,Sex combined,31,35,0.0571,31
2009,LL survey,Sex combined,31,53,0.08562,31
2010,LL survey,Sex combined,31,73,0.12066,31
2011,LL survey,Sex combined,31,73,0.10799,31
2012,LL survey,Sex combined,31,44,0.06061,31
2013,LL survey,Sex combined,31,44,0.08209,31
2014,LL survey,Sex combined,31,40,0.0713,31
2015,LL survey,Sex combined,31,19,0.03846,31
2016,LL survey,Sex combined,31,41,0.07387,31
2017,LL survey,Sex combined,31,17,0.02848,31
2018,LL survey,Sex combined,31,25,0.04448,31
2019,LL survey,Sex combined,31,18,0.03854,31
2020,LL survey,Sex combined,31,8,0.01299,31
1997,LL survey,Sex combined,31,60,0.11278,31
1998,LL survey,Sex combined,31,31,0.08757,31
1999,LL survey,Sex combined,31,23,0.07233,31
2000,LL survey,Sex combined,31,23,0.05693,31
2001,LL survey,Sex combined,31,16,0.03596,31
